証券コード	EDINETコード	会社名	業種	取引所	書類種類	決算日	提出日	訂正報告書	監査法人	会計方式
5949.0	E02194	ユニプレス㈱	輸送用機器	東証一部	有価証券報告書	20190331	20190621	--	有限責任監査法人トーマツ	日本基準
7250.0	E02178	太平洋工業㈱	輸送用機器	東証一部、名証一部	有価証券報告書	20190331	20190617	--	有限責任監査法人トーマツ	日本基準
7245.0	E02175	大同メタル工業㈱	輸送用機器	東証一部、名証一部	有価証券報告書	20190331	20190627	--	有限責任監査法人トーマツ	日本基準
7256.0	E02174	河西工業㈱	輸送用機器	東証一部	有価証券報告書	20190331	20190621	--	有限責任監査法人トーマツ	日本基準
7283.0	E02162	愛三工業㈱	輸送用機器	東証一部、名証一部	有価証券報告書	20190331	20190612	--	有限責任監査法人トーマツ	日本基準
7238.0	E02161	曙ブレーキ工業㈱	輸送用機器	東証一部	有価証券報告書	20190331	20190628	--	有限責任監査法人トーマツ	日本基準
7105.0	E02136	三菱ロジスネクスト㈱	輸送用機器	東証一部	有価証券報告書	20190331	20190627	--	有限責任監査法人トーマツ	日本基準
7102.0	E02134	日本車輌製造㈱	輸送用機器	東証一部、名証一部	有価証券報告書	20190331	20190627	--	有限責任監査法人トーマツ	日本基準
7014.0	E02129	㈱名村造船所	輸送用機器	東証一部	有価証券報告書	20190331	20190624	--	有限責任監査法人トーマツ	日本基準
6638.0	E02114	㈱ミマキエンジニアリング	電気機器	東証一部	有価証券報告書	20190331	20190628	--	有限責任監査法人トーマツ	日本基準
6674.0	E02089	㈱ジーエス・ユアサ　コーポレーション	電気機器	東証一部	有価証券報告書	20190331	20190627	--	有限責任監査法人トーマツ	日本基準
6737.0	E02069	ＥＩＺＯ㈱	電気機器	東証一部	有価証券報告書	20190331	20190621	--	有限責任監査法人トーマツ	日本基準
6881.0	E02035	㈱キョウデン	電気機器	東証二部	有価証券報告書	20190331	20190627	--	有限責任監査法人トーマツ	日本基準
6908.0	E02009	イリソ電子工業㈱	電気機器	東証一部	有価証券報告書	20190331	20190626	--	有限責任監査法人トーマツ	日本基準
6420.0	E02006	福島工業㈱	機械	東証一部	有価証券報告書	20190331	20190627	訂正(2019/07/02)	有限責任監査法人トーマツ	日本基準
6416.0	E02000	桂川電機㈱	機械	ＪＱＳ	有価証券報告書	20190331	20190627	--	有限責任監査法人トーマツ	日本基準
6919.0	E01992	ケル㈱	電気機器	ＪＱＳ	有価証券報告書	20190331	20190626	--	有限責任監査法人トーマツ	日本基準
6938.0	E01983	双信電機㈱	電気機器	東証一部	有価証券報告書	20190331	20190624	--	有限責任監査法人トーマツ	日本基準
6145.0	E01981	日特エンジニアリング㈱	機械	ＪＱＳ	有価証券報告書	20190331	20190627	--	有限責任監査法人トーマツ	日本基準
6941.0	E01979	山一電機㈱	電気機器	東証一部	有価証券報告書	20190331	20190626	--	有限責任監査法人トーマツ	日本基準
6963.0	E01953	ローム㈱	電気機器	東証一部	有価証券報告書	20190331	20190627	--	有限責任監査法人トーマツ	日本基準
6652.0	E01951	ＩＤＥＣ㈱	電気機器	東証一部	有価証券報告書	20190331	20190617	--	有限責任監査法人トーマツ	日本基準
6407.0	E01909	ＣＫＤ㈱	機械	東証一部、名証一部	有価証券報告書	20190331	20190621	--	有限責任監査法人トーマツ	日本基準
6998.0	E01907	日本タングステン㈱	電気機器	東証二部、福証上場	有価証券報告書	20190331	20190627	--	有限責任監査法人トーマツ	日本基準
6951.0	E01905	日本電子㈱	電気機器	東証一部	有価証券報告書	20190331	20190626	--	有限責任監査法人トーマツ	日本基準
6996.0	E01904	ニチコン㈱	電気機器	東証一部	有価証券報告書	20190331	20190627	--	有限責任監査法人トーマツ	日本基準
6994.0	E01899	㈱指月電機製作所	電気機器	東証二部	有価証券報告書	20190331	20190624	--	有限責任監査法人トーマツ	日本基準
6995.0	E01898	㈱東海理化電機製作所	輸送用機器	東証一部、名証一部	有価証券報告書	20190331	20190612	--	有限責任監査法人トーマツ	日本基準
6706.0	E01897	電気興業㈱	電気機器	東証一部	有価証券報告書	20190331	20190628	--	有限責任監査法人トーマツ	日本基準
6845.0	E01879	アズビル㈱	電気機器	東証一部	有価証券報告書	20190331	20190625	--	有限責任監査法人トーマツ	日本基準
6841.0	E01878	横河電機㈱	電気機器	東証一部	有価証券報告書	20190331	20190625	--	有限責任監査法人トーマツ	日本基準
6839.0	E01863	船井電機㈱	電気機器	東証一部	有価証券報告書	20190331	20190626	--	有限責任監査法人トーマツ	日本基準
6879.0	E01862	㈱ＩＭＡＧＩＣＡ　ＧＲＯＵＰ	情報・通信業	東証一部	有価証券報告書	20190331	20190625	--	有限責任監査法人トーマツ	日本基準
6718.0	E01849	アイホン㈱	電気機器	東証一部、名証一部	有価証券報告書	20190331	20190628	--	有限責任監査法人トーマツ	日本基準
6986.0	E01841	双葉電子工業㈱	電気機器	東証一部	有価証券報告書	20190331	20190627	--	有限責任監査法人トーマツ	日本基準
	E01833	㈱サンコーシヤ	非公開	非上場	有価証券報告書	20190331	20190627	--	有限責任監査法人トーマツ	日本基準
6809.0	E01831	ＴＯＡ㈱	電気機器	東証一部	有価証券報告書	20190331	20190620	--	有限責任監査法人トーマツ	日本基準
6624.0	E01823	田淵電機㈱	電気機器	東証一部	有価証券報告書	20190331	20190625	--	有限責任監査法人トーマツ	日本基準
